DATE,FIPS,DS_TEMP_VARIATION_PREVIOUS_DAY,DS_DAILY_CLOUDCOVER,DS_WEATHER_ICON,DS_DAILY_LOW_TEMP,DS_DAILY_HIGH_TEMP,DS_DAILY_TOTAL_RAINFALL,STORE_BRAND_ID,TOTAL_TRAFFIC,DINEIN_TRAFFIC,DRIVETHRU_TRAFFIC
11/13/20,42091,-14.6,0.65,rain,44.26,53.05,0.00218,Feb-97,519,0,500
11/13/20,42091,-14.6,0.65,rain,44.26,53.05,0.00218,5-103,343,269,0
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,May-61,215,158,0
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,5-102,149,99,0
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,Feb-77,239,0,225
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,Feb-44,221,0,212
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,Feb-97,381,0,361
11/18/20,42091,-9.45,0.05,clear-day,28.31,40.55,0.00004,5-103,155,104,0
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,May-61,217,131,0
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,5-102,156,87,0
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,Feb-77,270,0,260
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,Feb-44,407,0,391
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,Feb-97,476,0,464
11/25/20,42091,6.13,0.54,rain,39.62,56.96,0.00036,5-103,179,114,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-852,112,0,87
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,3-Jan,128,72,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-765,139,45,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Jan-37,153,42,64
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-1537,95,51,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-837,176,107,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,7-Jan,100,63,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-1404,179,114,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Jan-51,118,61,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,1-1224,158,91,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-1211,197,0,192
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Feb-87,149,4,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,6-Feb,363,1,358
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Jan-95,213,108,0
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-974,444,1,432
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,6-Feb,336,0,324
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,11-Feb,515,0,504
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,4-Feb,390,0,373
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-1510,458,6,436
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-991,473,0,452
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,10-Feb,535,0,518
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Feb-77,393,0,386
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,Feb-38,354,0,336
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-201,458,0,452
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-1399,485,0,464
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-1300,653,23,544
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-1833,501,1,463
11/13/20,39035,-1.09,0.42,partly-cloudy-day,32.71,51.51,0.0001,2-530,507,1,462
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-852,116,0,81
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,3-Jan,104,62,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Jan-85,53,50,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-765,132,35,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Jan-37,130,35,52
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-1537,91,42,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-837,156,104,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,7-Jan,86,55,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-1404,141,82,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Jan-51,127,76,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,1-1224,171,83,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-1211,256,0,253
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Feb-87,176,3,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,6-Feb,278,0,273
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Jan-95,155,88,0
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-974,396,1,385
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,6-Feb,310,0,304
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,11-Feb,443,0,426
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,4-Feb,322,0,303
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-1510,373,0,361
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-991,399,0,396
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,10-Feb,465,0,430
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Feb-77,365,0,350
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,Feb-38,371,0,358
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-201,413,0,404
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-1399,469,2,428
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-1300,612,32,504
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-1833,498,0,480
11/18/20,39035,6.67,0.29,clear-day,30.35,43.08,0.00008,2-530,450,0,407
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Jan-85,68,58,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-852,114,0,84
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,3-Jan,86,48,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-765,117,40,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Jan-37,111,31,47
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-1537,55,27,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-837,115,70,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,7-Jan,81,46,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-1404,145,79,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Jan-51,118,59,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,1-1224,148,84,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-1211,281,0,270
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Feb-87,118,2,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,6-Feb,384,0,374
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Jan-95,166,96,0
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-974,429,0,412
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,6-Feb,309,0,303
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,11-Feb,480,0,455
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,4-Feb,367,0,349
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-1510,399,2,378
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-991,492,0,470
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,10-Feb,471,0,442
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Feb-77,387,0,374
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,Feb-38,324,1,309
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-201,431,0,411
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-1399,463,1,439
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-1300,544,22,462
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-1833,518,0,475
11/25/20,39035,8.61,0.8,rain,38.79,53.25,0.03269,2-530,410,1,365
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,5-Jan,117,72,0
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101075,274,10,243
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101062,179,4,157
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101450,199,7,159
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101064,305,18,261
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101081,413,2,341
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101729,235,10,199
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101080,459,17,378
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101063,263,34,227
11/13/20,6001,-0.48,0.52,rain,43.02,57.86,0.00151,3-1101061,321,3,283
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,5-Jan,125,75,0
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101075,278,13,237
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101062,149,2,88
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101450,213,4,180
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101064,273,5,242
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101081,333,2,286
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101729,218,7,186
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101080,402,20,319
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101063,248,36,199
11/18/20,6001,-6.59,0.64,rain,47.99,59.54,0.00374,3-1101061,242,1,208
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,5-Jan,99,61,0
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101075,313,13,267
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101062,182,1,145
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101450,201,6,176
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101064,285,16,235
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101081,418,5,331
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101729,201,6,175
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101080,453,25,362
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101063,254,37,204
11/25/20,6001,-6.48,0.17,clear-day,44.06,55.52,0.00006,3-1101061,281,1,242
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,Jan-45,173,81,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,1-950,146,82,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,Jan-57,178,98,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,1-1895,168,100,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,1-794,176,94,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,8-Jan,130,66,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,Jan-70,181,90,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,Jan-94,140,61,0
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,3-1102424,305,1,284
11/13/20,53061,-4.26,0.91,rain,33.92,41.12,0.07764,3-1100464,450,24,371
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,Jan-45,175,97,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,1-950,121,75,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,Jan-57,123,63,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,1-1895,128,73,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,1-794,167,84,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,8-Jan,131,61,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,Jan-70,155,75,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,Jan-94,149,76,0
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,3-1102424,231,2,211
11/18/20,53061,-7.36,0.9,rain,37.71,41.58,0.03487,3-1100464,308,8,265
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,Jan-45,175,95,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,1-950,107,74,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,Jan-57,161,92,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,1-1895,136,62,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,1-794,190,113,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,8-Jan,143,69,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,Jan-70,152,78,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,Jan-94,145,67,0
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,3-1102424,300,77,177
11/25/20,53061,-3.28,0.72,rain,33.24,43.63,0.00851,3-1100464,471,24,392
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,25-Feb,171,3,158
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,Feb-33,305,11,266
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100503,311,6,298
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100302,424,13,406
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100298,338,10,318
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1101044,368,40,316
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100176,447,2,317
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100276,282,9,270
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100187,211,2,209
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100224,288,0,284
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100611,404,4,391
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100471,380,12,365
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100295,560,12,540
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100339,499,6,489
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100480,220,15,153
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100490,218,5,181
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100225,293,28,178
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100697,280,1,278
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100217,302,0,298
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100463,203,7,175
11/13/20,6029,3.33,0.08,clear-day,37.95,73.01,0.00001,3-1100419,280,5,270
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,25-Feb,178,13,153
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,Feb-33,284,20,256
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100503,269,14,243
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100302,361,14,326
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100298,249,6,235
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1101044,372,36,321
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100176,466,5,374
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100276,271,13,249
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100187,180,7,165
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100224,265,5,254
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100611,360,3,342
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100471,327,11,307
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100295,488,16,457
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100339,393,11,371
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100480,103,3,75
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100490,164,18,135
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100225,160,24,100
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100697,258,3,245
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100217,250,5,234
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100463,151,7,132
11/18/20,6029,-4.76,0.09,clear-day,50.18,74.64,0.00001,3-1100419,244,3,233
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,25-Feb,110,1,100
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,Feb-33,295,24,262
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100503,260,18,222
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100302,424,13,396
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100298,283,6,259
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1101044,393,33,334
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100176,532,1,384
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100276,276,23,238
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100187,231,7,206
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100224,290,7,271
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100611,417,12,385
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100471,477,20,447
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100295,589,11,550
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100339,567,6,542
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100480,355,22,245
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100490,337,45,256
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100225,442,30,285
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100697,246,4,231
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100217,305,14,283
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100463,194,10,156
11/25/20,6029,3.17,0.1,clear-day,36.47,69.69,0.00002,3-1100419,302,7,289
11/13/20,6073,-1.09,0.07,clear-day,43.93,65.08,0.00001,3-1100250,435,134,278
11/18/20,6073,-8.09,0.07,clear-day,51.29,71.44,0,3-1100250,387,106,269
11/25/20,6073,3.24,0.02,clear-day,41.56,65.05,0.00002,3-1100250,403,127,269
11/13/20,24005,-6.76,0.53,partly-cloudy-day,46.96,59.8,0.00021,Jan-57,114,81,0
11/13/20,24005,-6.76,0.53,partly-cloudy-day,46.96,59.8,0.00021,Feb-80,403,65,338
11/13/20,24005,-6.76,0.53,partly-cloudy-day,46.96,59.8,0.00021,23-Jan,141,78,0
11/13/20,24005,-6.76,0.53,partly-cloudy-day,46.96,59.8,0.00021,Jan-98,104,71,0
11/13/20,24005,-6.76,0.53,partly-cloudy-day,46.96,59.8,0.00021,Jan-41,125,81,0
11/18/20,24005,-9.43,0.09,clear-day,32.61,44.79,0.00006,Jan-57,101,69,0
11/18/20,24005,-9.43,0.09,clear-day,32.61,44.79,0.00006,Feb-80,356,65,291
11/18/20,24005,-9.43,0.09,clear-day,32.61,44.79,0.00006,23-Jan,149,76,0
11/18/20,24005,-9.43,0.09,clear-day,32.61,44.79,0.00006,Jan-98,85,57,0
11/18/20,24005,-9.43,0.09,clear-day,32.61,44.79,0.00006,Jan-41,104,73,0
11/25/20,24005,6.26,0.61,partly-cloudy-day,43.76,57.36,0.00012,Jan-57,70,50,0
11/25/20,24005,6.26,0.61,partly-cloudy-day,43.76,57.36,0.00012,Feb-80,381,66,315
11/25/20,24005,6.26,0.61,partly-cloudy-day,43.76,57.36,0.00012,23-Jan,142,79,0
11/25/20,24005,6.26,0.61,partly-cloudy-day,43.76,57.36,0.00012,Jan-98,65,42,0
11/25/20,24005,6.26,0.61,partly-cloudy-day,43.76,57.36,0.00012,Jan-41,73,47,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-667,197,99,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-1359,185,79,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,25-Jan,173,76,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-691,160,74,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Feb-42,297,3,286
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-51,155,12,76
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-40,193,45,90
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-292,154,54,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,17-Jan,161,17,66
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-69,186,88,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-223,312,0,293
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-1038,240,127,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100131,233,2,230
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,24-Jan,205,20,119
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-1675,284,45,111
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100675,229,0,229
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-670,234,60,50
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-98,215,16,121
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-912,235,94,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1102786,374,0,335
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-1579,183,19,102
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1102654,215,2,213
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-783,316,46,184
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100239,176,0,176
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,1-1448,256,34,133
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-70,201,58,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-942,342,0,326
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1517,251,0,242
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Jan-44,254,84,0
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100432,239,13,223
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100552,289,14,258
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-903,293,0,277
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100207,220,17,194
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100461,247,0,247
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100188,300,9,280
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1102671,338,14,297
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100208,336,10,260
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1645,263,8,215
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Feb-55,377,0,363
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100322,336,38,289
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100093,290,3,244
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100021,283,3,249
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1187,314,29,275
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1208,437,79,348
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100399,409,25,366
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-174,340,10,287
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,11-Feb,388,2,350
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1239,346,3,325
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-345,249,22,214
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,Feb-82,373,23,330
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1100241,263,2,240
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-155,335,0,319
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,3-1102729,214,7,206
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-209,274,0,255
11/13/20,49035,8.99,0.51,snow,19.5,30.79,0.01156,2-1333,349,6,320
